ID,numid,weighted_current
G282,"282",0.787391719154556
G283,"283",0.773718178393773
G284,"284",0.732787833216774
G285,"285",0.679360929570933
G286,"286",0.632356569564679
G287,"287",0.57605846755168
G288,"288",0.406772655832647
G289,"289",0.386654987143198
G29,"29",0.404824474904137
G290,"290",0.355851779063741
G291,"291",0.400481710493088
G292,"292",0.430315971500598
G293,"293",0.448392687080325
G294,"294",0.45241644841021
G295,"295",0.439765772939028
G296,"296",0.496480731071384
G297,"297",0.361481450569415
G298,"298",0.355361203799988
G299,"299",0.348048301599921
G3,"3",0.433751047962248
G30,"30",0.400834710616456
G300,"300",0.576354149198613
G301,"301",0.666140806612781
G302,"302",0.764902346086946
G303,"303",0.821419460497435
G304,"304",0.857798765516728
G305,"305",0.907459583657632
G306,"306",0.909403939884556
G307,"307",0.885748348500135
G308,"308",0.788921891980749
G309,"309",0.560962285215277
G31,"31",0.401484921996676
G310,"310",0.543370080554214
G311,"311",0.614529720910936
G312,"312",0.709197341343238
G313,"313",0.780662830699901
G314,"314",0.802355633399854
G315,"315",0.77154745990057
G316,"316",0.704576973425327
G317,"317",0.659440308607762
G318,"318",0.599898224429484
G319,"319",0.396680824121391
G32,"32",0.405431366296732
G320,"320",0.380151741361294
G321,"321",0.430236713756978
G322,"322",0.455403567914979
G323,"323",0.464685799524181
G324,"324",0.458825682681011
G325,"325",0.436415492061821
G326,"326",0.486475475922671
G327,"327",0.358038434181362
G328,"328",0.348480190274614
G329,"329",0.538162534351124
G33,"33",0.417061987310881
G330,"330",0.62298365960852
G331,"331",0.738595651382438
G332,"332",0.794462532462725
G333,"333",0.904871521278587
G334,"334",0.912648875638983
G335,"335",0.891069832099042
G336,"336",0.834330189735401
G337,"337",0.579658143019235
G338,"338",0.53015051304598
G339,"339",0.576913113650719
G34,"34",0.423987110402686
G340,"340",0.681623183479001
G341,"341",0.769517905855894
G342,"342",0.825746576320682
G343,"343",0.811798287987396
G344,"344",0.753691849400149
G345,"345",0.698939808445935
G346,"346",0.569708974921244
G347,"347",0.405045020168196
G348,"348",0.375825747277531
G349,"349",0.331192524418615
G35,"35",0.404629010796934
G350,"350",0.385687591827697
G351,"351",0.432273723318923
G352,"352",0.459993767718503
G353,"353",0.475094177643985
G354,"354",0.475693093211968
G355,"355",0.458063057463179
G356,"356",0.429798091341691
G357,"357",0.542424279406252
G358,"358",0.509573843311816
G359,"359",0.477757942002166
G36,"36",0.397841895031815
G360,"360",0.360618428546902
G361,"361",0.351246787760481
G362,"362",0.341077757005155
G363,"363",0.337316455691416
G365,"365",0.431882587803319
G366,"366",0.507440955598965
G367,"367",0.575718088326079
G368,"368",0.643866593022249
G369,"369",0.822336741742111
G37,"37",0.395474140321208
G370,"370",0.87733531182066
G371,"371",0.912788490110806
G372,"372",0.894535273286343
G373,"373",0.851572581901445
G374,"374",0.544262576439544
G375,"375",0.644201687409508
G376,"376",0.744990834620359
G377,"377",0.829586875908082
G378,"378",0.851054843119666
G379,"379",0.79285697358389
G38,"38",0.397941541342599
G380,"380",0.716353157798724
G381,"381",0.669354670001294
G382,"382",0.596652111902837
G383,"383",0.38467516585967
G384,"384",0.343764287608008
G385,"385",0.308545714524238
G386,"386",0.359563232328286
G387,"387",0.462427895135534
G388,"388",0.487780575470571
G389,"389",0.487276153509813
G39,"39",0.403634694237637
G390,"390",0.475167204134685
G391,"391",0.450407590998751
G392,"392",0.422560893058655
G393,"393",0.538059316006797
G394,"394",0.547830984481471
G395,"395",0.536741450746141
G396,"396",0.501991218584998
G397,"397",0.475477124373302
G398,"398",0.343745790920607
G399,"399",0.33666990149156
G4,"4",0.435932143410105
G40,"40",0.411786661949742
G400,"400",0.33663628631079
G401,"401",0.408795181481682
G402,"402",0.459640155823614
G403,"403",0.531548148410843
G404,"404",0.621315208704387
G405,"405",0.789530202110632
G406,"406",0.846462136934417
G407,"407",0.8959434823549
G408,"408",0.897415467961456
G409,"409",0.854507073284521
G41,"41",0.419727489966254
G410,"410",0.504225167279772
G411,"411",0.703193868878858
G412,"412",0.804355146851287
G413,"413",0.876603944978833
G414,"414",0.835861590256525
G415,"415",0.767624938353802
G416,"416",0.692962209385516
G417,"417",0.560756897218579
G418,"418",0.357756179416799
G419,"419",0.315836227497688
G42,"42",0.425241020957552
G420,"420",0.322122801897607
G421,"421",0.381347138636203
G422,"422",0.463602224792108
G423,"423",0.495542567584378
G424,"424",0.510678868621971
G425,"425",0.476099330582526
G426,"426",0.437823024614337
G427,"427",0.547040486444526
G428,"428",0.529066851009434
G429,"429",0.485118936710954
G43,"43",0.396245488032827
G430,"430",0.336889203282356
G431,"431",0.333947018589439
G432,"432",0.432497219436699
G433,"433",0.493391767457266
G434,"434",0.572624472282904
G435,"435",0.665524668264448
G436,"436",0.752881423680435
G437,"437",0.813156200031952
G438,"438",0.8605078683252
G439,"439",0.890273297738313
G44,"44",0.389868505752072
G440,"440",0.855456063224729
G441,"441",0.796905460277812
G442,"442",0.515645634526595
G443,"443",0.444447298904676
G444,"444",0.753316563500618
G445,"445",0.860763125150957
G446,"446",0.885502798456185
G447,"447",0.735522575177147
G448,"448",0.589397843345965
G449,"449",0.536492342505357
G45,"45",0.38985355672574
G450,"450",0.328103444525602
G451,"451",0.30330477773778
G452,"452",0.349760303174495
G453,"453",0.399142777068676
G454,"454",0.461071536598757
G455,"455",0.499019289792778
G456,"456",0.468296517269667
G457,"457",0.424433943877423
G458,"458",0.561054246609755
G459,"459",0.553484261435694
G46,"46",0.395349813343836
G460,"460",0.394446590395865
G462,"462",0.340327062574219
G463,"463",0.333450739941185
G464,"464",0.331113998316487
G465,"465",0.371855831570159
G466,"466",0.406526636920609
G467,"467",0.462378894308532
G468,"468",0.526562992180878
G469,"469",0.619946591955056
G47,"47",0.40157002446717
G470,"470",0.710533137173461
G471,"471",0.777927128090387
G472,"472",0.823132192818885
G473,"473",0.859003865828432
G474,"474",0.851256519559991
G475,"475",0.795993255921992
G476,"476",0.470118745543134
G477,"477",0.436279829258155
G478,"478",0.446155351902331
G479,"479",0.928144971396331
G48,"48",0.412863302869937
G480,"480",0.752235971161516
G481,"481",0.554261118347856
G482,"482",0.307834621602817
G483,"483",0.321669352556265
G484,"484",0.383278126346759
G485,"485",0.462873822675045
G486,"486",0.497651742945003
G487,"487",0.525646104353132
G488,"488",0.547383217421409
G489,"489",0.43749842266818
G49,"49",0.421385777128473
G490,"490",0.414889706372427
G491,"491",0.556733156780901
G492,"492",0.574472321334412
G494,"494",0.392971229097225
G495,"495",0.336412308694289
G496,"496",0.329331100889436
G497,"497",0.359983546818675
G498,"498",0.385042832893583
G499,"499",0.434782607081083
G5,"5",0.433768071581453
G50,"50",0.426210667304357
G500,"500",0.493251973640039
G501,"501",0.570540984314752
G502,"502",0.667113032672583
G503,"503",0.744934909371673
G504,"504",0.790239802323397
G505,"505",0.823281454666241
G506,"506",0.832042131063356
G507,"507",0.792214789200064
G508,"508",0.725039359967872
G509,"509",0.480860237933476
G51,"51",0.395773607713149
G510,"510",0.436399400835092
G511,"511",0.435807963783986
G512,"512",0.570876916839391
G513,"513",0.307430685901206
G514,"514",0.352119218866975
G515,"515",0.420809492662657
G516,"516",0.489870890350838
G517,"517",0.530958970729256
G518,"518",0.57324165183671
G519,"519",0.42516343102462
G52,"52",0.386220752908972
G520,"520",0.398587970149466
G521,"521",0.56778814636168
G522,"522",0.594701329148881
G523,"523",0.403459179772754
G524,"524",0.331613426944428
G525,"525",0.327682730286358
G526,"526",0.352877781223805
G527,"527",0.371982222274354
G528,"528",0.409443413159802
G529,"529",0.469503529718847
G53,"53",0.382292476164411
G530,"530",0.531334895494945
G531,"531",0.619198227070656
G532,"532",0.708227141763741
G533,"533",0.759566478259352
G534,"534",0.787043606975767
G535,"535",0.801221187389804
G536,"536",0.783779759658525
G537,"537",0.726655331040377
G538,"538",0.439113438751857
G539,"539",0.417365481544646
G54,"54",0.385965953768959
G540,"540",0.916494251650315
G541,"541",0.542185574030206
G542,"542",0.310959566138416
G543,"543",0.332198864675977
G544,"544",0.38957198647267
G545,"545",0.472895398748885
G546,"546",0.529978948417645
G547,"547",0.591829242831411
G548,"548",0.409945192697334
G549,"549",0.389851501441364
G55,"55",0.393874310620739
G550,"550",0.561397748993872
G551,"551",0.580593827203178
G552,"552",0.414190452126127
G553,"553",0.327316389837261
G554,"554",0.333815802491325
G555,"555",0.35875468768459
G556,"556",0.394589848460785
G557,"557",0.445803731138007
G558,"558",0.506751497651889
G559,"559",0.577656765925936
G56,"56",0.403768164316488
G560,"560",0.663235038459159
G561,"561",0.732134648455522
G562,"562",0.755071449047983
G563,"563",0.769613375572235
G564,"564",0.764469521014848
G565,"565",0.719715707512263
G566,"566",0.659138488833419
G567,"567",0.448567355467927
G568,"568",0.406897543861823
G569,"569",0.881045555095052
G57,"57",0.386568597852565
G570,"570",0.320493237477011
G571,"571",0.35973838973333
G572,"572",0.44153307963043
G573,"573",0.52362892979303
G574,"574",0.617292566115323
G575,"575",0.566426446073915
G576,"576",0.592855002198685
G577,"577",0.49108924777059
G578,"578",0.469008319059636
G579,"579",0.328711718440094
G58,"58",0.376575747582718
G580,"580",0.380068807489736
G581,"581",0.420016161787015
G582,"582",0.486644911595417
G583,"583",0.544623894455348
G584,"584",0.618074506793628
G585,"585",0.698897918237951
G586,"586",0.728095795602796
G587,"587",0.747680670904044
G588,"588",0.737352140662229
G589,"589",0.705153589205769
G59,"59",0.377831342403715
G590,"590",0.653707814573513
G591,"591",0.444239916435595
G592,"592",0.402578387659819
G593,"593",0.389918544540215
G594,"594",0.417957610696764
G595,"595",0.868637995306585
G596,"596",0.516371089823094
G597,"597",0.340441095567362
G598,"598",0.401140781155937
G599,"599",0.507352284749203
G6,"6",0.433972402286801
G60,"60",0.38280392738706
G600,"600",0.632235652401435
G601,"601",0.573322441460289
G602,"602",0.481999924624317
G603,"603",0.458808411313084
G604,"604",0.433385969998691
G605,"605",0.337251076627161
G606,"606",0.366661878193896
G607,"607",0.401455519227071
G608,"608",0.469911673755056
G609,"609",0.523776428728451
G61,"61",0.393076451264235
G610,"610",0.581840453115106
G611,"611",0.649902434879062
G612,"612",0.705721136695961
G613,"613",0.722205079598777
G614,"614",0.736490993980811
G615,"615",0.700765451855634
G616,"616",0.659942636254505
G617,"617",0.43458495492887
G618,"618",0.403703614245511
G619,"619",0.374373175687482
G62,"62",0.403590562275924
G620,"620",0.386257488264679
G621,"621",0.419859035152093
G622,"622",0.806170143506244
G623,"623",0.577828935934632
G624,"624",0.521528059989725
G625,"625",0.484768813971689
G626,"626",0.380097456439995
G627,"627",0.471667829302285
G628,"628",0.572172867196541
G629,"629",0.631884878562819
G63,"63",0.389590980887525
G630,"630",0.681557820743052
G631,"631",0.695346019064681
G632,"632",0.560431782028773
G633,"633",0.572620448714142
G634,"634",0.558613328885994
G635,"635",0.522069046144962
G636,"636",0.492314544302888
G637,"637",0.470144267394935
G638,"638",0.455238697405524
G639,"639",0.33160267509797
G64,"64",0.374929522258801
G640,"640",0.352232595584265
G641,"641",0.38918031919647
G642,"642",0.449774187697425
G643,"643",0.507798400097237
G644,"644",0.55278863978305
G645,"645",0.607509585817594
G646,"646",0.670515810727179
G647,"647",0.700935123785662
G648,"648",0.668888271555205
G649,"649",0.424346612285067
G65,"65",0.373156531345161
G650,"650",0.402091487523334
G651,"651",0.367670244671707
G652,"652",0.360639135320909
G653,"653",0.396412674351359
G654,"654",0.619081030624369
G655,"655",0.755429591862801
G656,"656",0.751270185503907
G657,"657",0.608070665157226
G658,"658",0.552028027721328
G659,"659",0.487621255040492
G66,"66",0.381060758685948
G660,"660",0.433504626421567
G661,"661",0.550588853109238
G662,"662",0.641619553101611
G663,"663",0.672154705800942
G664,"664",0.709938835993669
G665,"665",0.561031520719809
G666,"666",0.566735908593299
G667,"667",0.536132868615709
G668,"668",0.499822534328795
G669,"669",0.480490576352766
G67,"67",0.393569231363019
G670,"670",0.464019399824831
G671,"671",0.340415324075209
G672,"672",0.330177205235236
G673,"673",0.34161306530319
G674,"674",0.370672649857326
G675,"675",0.485484789723139
G676,"676",0.53447431103272
G677,"677",0.575937856194238
G678,"678",0.622297431784357
G679,"679",0.424371729984117
G68,"68",0.402846007753963
G680,"680",0.39843482728206
G681,"681",0.365063515858677
G682,"682",0.342025425866653
G683,"683",0.359368552780469
G684,"684",0.401529054115395
G685,"685",0.63500826361816
G686,"686",0.698319827617759
G687,"687",0.731333145870634
G688,"688",0.682678025581596
G689,"689",0.61201509002709
G69,"69",0.411513136112742
G690,"690",0.572981307456576
G691,"691",0.500523529241142
G692,"692",0.448657034189633
G693,"693",0.415356405522192
G694,"694",0.500853948130632
G695,"695",0.623233035976049
G696,"696",0.6934678384659
G698,"698",0.556786968185319
G699,"699",0.551643498065546
G7,"7",0.430969938625873
G70,"70",0.415241162284112
G700,"700",0.514359951527877
G701,"701",0.487846583672517
G702,"702",0.464901293046314
G703,"703",0.464866676150942
G704,"704",0.334876114192725
G705,"705",0.332740425128152
G706,"706",0.353446380367227
G707,"707",0.454937706815588
G708,"708",0.516756212956571
G709,"709",0.549079955427659
G71,"71",0.525680099963472
G710,"710",0.589011606328026
G711,"711",0.555313195151479
G712,"712",0.448972673275749
G713,"713",0.420513154102464
G714,"714",0.385930748371503
G715,"715",0.359831273204383
G716,"716",0.332890115582567
G717,"717",0.331144671754943
G718,"718",0.369029517946585
G719,"719",0.590313229405994
G72,"72",0.467208516345333
G720,"720",0.651654339291311
G721,"721",0.689811962755576
G722,"722",0.68820861779575
G723,"723",0.596787712636302
G724,"724",0.518822898078825
G725,"725",0.452292328829513
G726,"726",0.407072557587117
G728,"728",0.682896517775448
G729,"729",0.790896149791692
G73,"73",0.378030235172704
G730,"730",0.546424488381075
G731,"731",0.547414943139131
G732,"732",0.461086040421982
G733,"733",0.471132697478546
G734,"734",0.340898217371362
G735,"735",0.33096248894384
G736,"736",0.436619942889541
G737,"737",0.485193831820803
G738,"738",0.527134112642641
G739,"739",0.55884926634737
G74,"74",0.364984024126549
G740,"740",0.55376690517538
G741,"741",0.535888343062902
G742,"742",0.470906684557377
G743,"743",0.424505059533552
G744,"744",0.369009454777763
G745,"745",0.350539491721656
G746,"746",0.330268349634234
G747,"747",0.313373945025406
G748,"748",0.332975665345483
G749,"749",0.537179271522921
G75,"75",0.373107805244158
G750,"750",0.599448587575982
G751,"751",0.640152819386919
G752,"752",0.650218926520308
G753,"753",0.470287719821703
G754,"754",0.410407556005515
G755,"755",0.397036821229396
G756,"756",0.765378898373726
G757,"757",0.870109708642565
G758,"758",0.641269586442034
G759,"759",0.496280280712904
G76,"76",0.382763573347914
G760,"760",0.507863363738731
G761,"761",0.459852928763197
G762,"762",0.451549265690449
G763,"763",0.412193705602309
G764,"764",0.452351988115656
G765,"765",0.501261502240255
G766,"766",0.534846252844286
G767,"767",0.56325411049334
G768,"768",0.543826614119646
G769,"769",0.53918365948777
G77,"77",0.393663816278221
G770,"770",0.489526946458955
G771,"771",0.430402566503845
G772,"772",0.360550055153094
G773,"773",0.339288461662846
G774,"774",0.324181913231273
G775,"775",0.306928985265277
G776,"776",0.305247542717089
G777,"777",0.337722894706063
G778,"778",0.548595852057529
G779,"779",0.599912622433263
G78,"78",0.404421207252518
G780,"780",0.639070389781117
G781,"781",0.653055543508485
G782,"782",0.485826288137528
G783,"783",0.431313044823364
G784,"784",0.39484922675746
G785,"785",0.390464891196901
G786,"786",0.848478106054318
G787,"787",0.87024260157614
G788,"788",0.742884372058003
G789,"789",0.552689459424182
G79,"79",0.412022671137709
G790,"790",0.445516130634185
G791,"791",0.344311288682866
G792,"792",0.477156018322181
G793,"793",0.425092840772741
G794,"794",0.406206976942146
G795,"795",0.425589687613661
G796,"796",0.470606796886473
G797,"797",0.504346800415255
G798,"798",0.540745353209097
G799,"799",0.532304420421166
G8,"8",0.434198544211037
G80,"80",0.413755547195813
G800,"800",0.536578276196034
G801,"801",0.527510843334447
G802,"802",0.489330595070043
G803,"803",0.438069574898256
G804,"804",0.372324497528389
G805,"805",0.327926529121359
G806,"806",0.319521318125574
G807,"807",0.306024458526997
G808,"808",0.291583694079461
G809,"809",0.310448143040909
G81,"81",0.699509640519452
G810,"810",0.499148382438951
G811,"811",0.555698554710214
G812,"812",0.599404804742221
G813,"813",0.498546948347784
G814,"814",0.445921571443143
G815,"815",0.401384027560421
G816,"816",0.390137483939792
G817,"817",0.887182134725175
G818,"818",0.796144890724114
G819,"819",0.626640865025709
G82,"82",0.637070289214211
G820,"820",0.486745273072122
G821,"821",0.402636671832919
G822,"822",0.351924948344397
G823,"823",0.330609246870081
G824,"824",0.431035265854258
G825,"825",0.428960810208053
G826,"826",0.438993880984881
G828,"828",0.42557747509139
G829,"829",0.40476033462232
G83,"83",0.565290022472415
G830,"830",0.403856319809011
G831,"831",0.441049389842664
G832,"832",0.479647838502518
G833,"833",0.531019091901061
G834,"834",0.527867197926213
G835,"835",0.514696292003747
G836,"836",0.484971294423006
G837,"837",0.441989762693703
G838,"838",0.386431419054023
G839,"839",0.33115227785231
G84,"84",0.496480369993269
G840,"840",0.317776198111744
G841,"841",0.309435175402196
G842,"842",0.292846987121655
G843,"843",0.286614313928562
G844,"844",0.31552509664549
G845,"845",0.457573894577183
G846,"846",0.509312184263183
G847,"847",0.566190439742822
G848,"848",0.513410872268488
G849,"849",0.46128546118073
G85,"85",0.435887269523185
G850,"850",0.414964977220692
G851,"851",0.390013834861984
G852,"852",0.390013016012026
G853,"853",0.848282993710037
G854,"854",0.539266238335823
G855,"855",0.43396680043777
G856,"856",0.365275955301581
G857,"857",0.335761603032482
G858,"858",0.319800700040244
G859,"859",0.337826313875441
G86,"86",0.380019056959091
G860,"860",0.371800334491389
G861,"861",0.41890249491842
G862,"862",0.409058651390405
G863,"863",0.438137330731204
G864,"864",0.41392260057522
G865,"865",0.40374089050808
G866,"866",0.378190192604238
G867,"867",0.4142128299922
G868,"868",0.451498608815548
G869,"869",0.478283352697257
G87,"87",0.364712640782294
G870,"870",0.514444769999542
G871,"871",0.501287600643257
G872,"872",0.482277227012478
G873,"873",0.441768058490557
G874,"874",0.394715247873331
G875,"875",0.350329624697501
G876,"876",0.282506485613092
G877,"877",0.301117074374571
G878,"878",0.418578755335057
G879,"879",0.471159531787008
G88,"88",0.384649128089599
G880,"880",0.518160543355208
G881,"881",0.511045395493573
G882,"882",0.474038870763585
G883,"883",0.429777044787514
G884,"884",0.396546682498808
G885,"885",0.388563062212442
G886,"886",0.603039672125604
G887,"887",0.488260669957185
G888,"888",0.387723212489452
G889,"889",0.346895969543368
G89,"89",0.394049918080928
G890,"890",0.321439285303861
G891,"891",0.320419340723773
G892,"892",0.352916678110293
G893,"893",0.379618398851003
G894,"894",0.402986878057051
G895,"895",0.393944597918907
G896,"896",0.393721403487183
G897,"897",0.322840320080247
G898,"898",0.337168448075467
G899,"899",0.395354006644457
G9,"9",0.430852642689457
G90,"90",0.404383524998171
G900,"900",0.384687469031732
G901,"901",0.336609369927696
G902,"902",0.358734179357159
G903,"903",0.390412078266525
G904,"904",0.426053985717186
G905,"905",0.455403653767538
G906,"906",0.466805955097556
G907,"907",0.511482176773799
G908,"908",0.497990351243982
G909,"909",0.479823113551135
G91,"91",0.412374470455126
G910,"910",0.43311413753335
G911,"911",0.399096132906483
G912,"912",0.369992372058174
G913,"913",0.288276047853569
G914,"914",0.323848818772918
G915,"915",0.381662219962685
G916,"916",0.433783387386809
G917,"917",0.481087525215356
G918,"918",0.481806827088575
G919,"919",0.440812786683418
G92,"92",0.714679316108713
G920,"920",0.405673184581816
G921,"921",0.38955673410031
G922,"922",0.643285386258151
G923,"923",0.520381751953151
G924,"924",0.31353222258419
G925,"925",0.332021869208076
G926,"926",0.36204985436888
G927,"927",0.380057525928231
G928,"928",0.384966385779823
G929,"929",0.383630850079214
G93,"93",0.686247086841232
G930,"930",0.366461747460131
G931,"931",0.314746997936502
G932,"932",0.335013855945144
G933,"933",0.351739768600479
G934,"934",0.3769198352435
G935,"935",0.376875154421162
G936,"936",0.330322579916812
G937,"937",0.343055280442865
G938,"938",0.368747768781096
G939,"939",0.40052506078222
G94,"94",0.612671804889272
G940,"940",0.430660689086753
G941,"941",0.452550550328117
G942,"942",0.402408090914557
G943,"943",0.380838657872203
G944,"944",0.292673645694066
G945,"945",0.307083657322465
G946,"946",0.349563004770375
G947,"947",0.400208291448111
G948,"948",0.445693797379174
G949,"949",0.485647233564396
G95,"95",0.539906785708742
G950,"950",0.480925812917474
G951,"951",0.450067740002404
G952,"952",0.416986234279548
G953,"953",0.394649036141051
G954,"954",0.388976050794608
G955,"955",0.654216710348236
G956,"956",0.564265476387853
G957,"957",0.424944021365205
G958,"958",0.366152163244919
G959,"959",0.370288880499642
G96,"96",0.468639818300562
G960,"960",0.37221047889949
G961,"961",0.354350596008955
G962,"962",0.336146095587497
G963,"963",0.303846651883091
G964,"964",0.291744138546752
G965,"965",0.317781781213213
G966,"966",0.337329154636477
G967,"967",0.353332824951552
G968,"968",0.364147436583964
G969,"969",0.360735045156799
G97,"97",0.41553272797222
G970,"970",0.327511909381228
G971,"971",0.325142626122472
G972,"972",0.333232459543354
G973,"973",0.3513267217257
G974,"974",0.377871587836799
G975,"975",0.407477406778523
G976,"976",0.429768180021279
G977,"977",0.445414489886321
G978,"978",0.400168152822447
G979,"979",0.375357120146231
G98,"98",0.40405105263889
G980,"980",0.302720216320291
G981,"981",0.329047939266238
G982,"982",0.371705426154017
G983,"983",0.415015659686101
G984,"984",0.45421304805087
G985,"985",0.456499830816595
G986,"986",0.427462954460014
G987,"987",0.401640322248978
G988,"988",0.608726354119951
G989,"989",0.483749800599259
G99,"99",0.386401127705139
G990,"990",0.389222002117895
G991,"991",0.338094343137748
G992,"992",0.361015176099903
G993,"993",0.359650236415755
G994,"994",0.334238669818707
G995,"995",0.327612773199592
G996,"996",0.299128817029854
G997,"997",0.279734512145024
G998,"998",0.283137170572734
G999,"999",0.308085481842096
